genes	const_pval	sex	age	bmi	p_value	beta_coef	std_err	fdr_bh_adj_pval
ARHGEF15	2.0346549465944637e-14	0.8720978746538409	0.6485298056578477	0.2508781326352713	0.008344445347568667	0.08441466152377083	0.03133259697258698	0.8450256346663509
PRR23B	1.29335588125697e-18	0.861345312785512	0.8043182558793489	0.4504886710878311	0.00839707779985196	0.07479789815599196	0.027786401674293307	0.8450256346663509
CBX7	1.2521858149430598e-19	0.7080009691858433	0.8180033065815465	0.41062330099665767	0.008487617771477652	-0.06796579444558516	0.02528459812874271	0.8450256346663509
CFHR3	2.8721340499108137e-19	0.8063215596312721	0.6201729009435685	0.503444370159083	0.008503969977607797	-0.22134238311693394	0.08236489745197195	0.8450256346663509
ETF1	8.719738042894827e-15	0.8756624240530912	0.7314809825162348	0.40770695380298705	0.008586944237892243	0.22762495293505564	0.08481307579281232	0.8450256346663509
ITGA11	5.272110227986145e-19	0.9666631933365617	0.8934017072688147	0.5116936175604925	0.00861779260004096	-0.1542104944239262	0.057486515924805984	0.8450256346663509
MYCBP	2.1391268969021061e-13	0.9372170753485458	0.47337938152900794	0.8390704343987503	0.00878047333886642	0.05190819123493082	0.01939908531358289	0.8450256346663509
SLC27A2	7.242139288887563e-15	0.8004130419878954	0.7478421083017911	0.2049859329261247	0.008795579426725446	0.0924550917521032	0.03456025314667337	0.8450256346663509
PHLPP2	7.666615425551888e-18	0.979053875446217	0.9876632110071447	0.5894988036055074	0.008882411517388453	-0.1380818640105942	0.051684357416488386	0.8450256346663509
NDUFAF1	9.280593879670434e-17	0.8257269488323046	0.6015857932225672	0.36070273040715306	0.008960690974696357	0.06321283657670898	0.023688833080801084	0.8450256346663509
HTR1D	4.011412087683636e-19	0.9830253033212561	0.9062633358091797	0.26546817154069235	0.008967524308525833	-0.036102656714893	0.013530767171578546	0.8450256346663509
GALNT16	6.837871130834478e-20	0.5882371445043262	0.7177175701323483	0.7721168909279404	0.008989823057617887	-0.10991328236946415	0.04120782345053837	0.8450256346663509
GBE1	2.686206431713872e-15	0.8641499739857841	0.904555600479311	0.36823811300844844	0.009031403040763787	0.10268254524656645	0.03852104566773271	0.8450256346663509
OSR2	2.7701784891375845e-19	0.8181763872598677	0.739317989412057	0.2625831709647268	0.009107836921950354	-0.07756042005815361	0.029129899322116612	0.8450256346663509
OR4E2	1.3305063378157723e-19	0.8509970298943508	0.6021492714615605	0.8469629567989914	0.009144982791902508	-0.0378849434337607	0.01423659195482726	0.8450256346663509
HELT	1.8527806832209227e-16	0.8267581172082693	0.6033944595897001	0.28237856143982015	0.00917606973056911	0.06692580923946884	0.025161340338848672	0.8450256346663509
HS2ST1	2.7761383215667023e-19	0.7876645092085635	0.9180650873814983	0.40896380637839413	0.0091986099052447	-0.09237437362040979	0.03474056482546816	0.8450256346663509
NAIF1	9.473629151414518e-20	0.9669231516748549	0.8372859326046133	0.35366073005569065	0.009239676374020546	-0.043967131824505665	0.01654540470542998	0.8450256346663509
KLF15	9.194669533454272e-16	0.8418770230077335	0.8023699161244623	0.6270221430273757	0.009255332302249257	0.062187006033367354	0.023407189636494293	0.8450256346663509
LGMN	5.21827414364811e-19	0.7371167524678444	0.6976577780076876	0.3003534208422086	0.009281825929224859	0.13179319009799073	0.04962632806166692	0.8450256346663509
TNIP3	7.895310763632085e-17	0.9944562156444364	0.7431794206554858	0.26482162331225095	0.009306665636539885	0.17822358037992514	0.06713406738318729	0.8450256346663509
CYP3A7-CYP3A51P	7.113432889379163e-20	0.9231379356881044	0.9530969177887216	0.5022867768479737	0.009308926348513519	-0.12834010838726256	0.048345339940422366	0.8450256346663509
ARHGAP12	1.065595409885709e-18	0.7160638694726615	0.9426243308523653	0.3970496288075145	0.009375976685188631	-0.0906759296115221	0.0341909140129314	0.8450256346663509
ACTA1	6.957304168036838e-20	0.6677078950553553	0.69618403585308	0.4050890169821938	0.00939908081097891	-0.09952410551910525	0.03753992396839278	0.8450256346663509
NCR1	4.473116814345819e-17	0.7366647041912671	0.7019854212029246	0.44818735218534655	0.009425856818720725	0.09468473698742985	0.03572846987699155	0.8450256346663509
SH3RF3	6.35660384624096e-18	0.9178166178093637	0.9182894369295145	0.47105549389884693	0.009472559537011803	0.11394316841674626	0.043024635729119645	0.8450256346663509
GNS	6.984426880008747e-20	0.6075040979738813	0.5871300005687133	0.575363758920589	0.009507239544295772	-0.10913784364548634	0.041230843746347896	0.8450256346663509
ZFP30	2.090896853115906e-15	0.8898058518627077	0.6148395658145118	0.6226636373387215	0.009580450589789782	0.061570167136359856	0.02328494816670018	0.8450256346663509
PEX5L	5.859916950077634e-13	0.9413799289763298	0.797533827462878	0.40464834934883587	0.009630613932022351	0.15603251766774262	0.059051697519512204	0.8450256346663509
MGAM	5.3669471162774736e-12	0.9460990328593174	0.7290064510844807	0.34471767238082596	0.009643052507350303	0.2715045804195653	0.10277126043241196	0.8450256346663509
PRDM11	5.9418128202181915e-15	0.8708938614901914	0.986165760600712	0.2711026871188721	0.009671947826729161	0.09660611957834814	0.03658291638591994	0.8450256346663509
PLAC8L1	8.957616466047639e-20	0.9307806161177461	0.7160867527573345	0.2293525327309459	0.009718490762363164	-0.06896285834783417	0.026132241668527942	0.8450256346663509
FKBP1A-SDCBP2	6.533594651880144e-14	0.8385868530872184	0.37227164946525326	0.516500100217062	0.009760143552585157	0.15850361920254052	0.060097609203928495	0.8450256346663509
STOX2	3.4240144532755723e-15	0.7349549538411475	0.6539534481019726	0.26981846549320965	0.009779970640757082	0.08593139849394593	0.03259055382749343	0.8450256346663509
PODXL	3.8623589446944466e-17	0.9290268642117047	0.5123705237589138	0.34315031132853446	0.009789377248547414	0.13200937990376393	0.05007285966029644	0.8450256346663509
PSG11	6.2910121231615176e-18	0.838348513901444	0.8804985250182786	0.48878707477518923	0.009790302059731916	0.26256267105870024	0.09959470742564357	0.8450256346663509
SIMC1	1.4052139954114013e-13	0.9333421717933282	0.5539051667257184	0.3213055734362356	0.009794549225437224	0.09545153808113666	0.03620864431403296	0.8450256346663509
HOGA1	3.0943593198363373e-19	0.9020419108921263	0.6352799836846281	0.19445949789330927	0.009848809297104516	-0.08783693654174277	0.03334560713765438	0.8450256346663509
CPVL	8.335558192396075e-16	0.9352069927622866	0.586478662214823	0.3773283141469038	0.009860100831114927	0.09035044163490819	0.034305256039890916	0.8450256346663509
KMO	2.009324236975085e-16	0.6875148342443076	0.6607442398366934	0.23058840849324932	0.00987001940567929	0.16512204018149546	0.06270409959733192	0.8450256346663509
RBM47	9.186216201230252e-20	0.9369379499622688	0.5290312005740208	0.36993515070151595	0.010055412914505903	-0.06063356007231807	0.023084815267383485	0.8450256346663509
SLC25A5-AS1	2.9616826573202376e-19	0.898764476991986	0.7694487593002504	0.6727172939729353	0.010164450901639173	-0.024515916555471362	0.009347904088384448	0.8450256346663509
LYPLA2	4.235821956751145e-17	0.8769399807722668	0.607212096600501	0.26897102086597463	0.01017739115605052	0.0849616336606146	0.03240157201114754	0.8450256346663509
TMIGD3	2.7898547938301833e-19	0.8021268621274309	0.9017749228521442	0.29940606099748474	0.010193366840205423	-0.13107951526914463	0.05000036238939741	0.8450256346663509
HIKESHI	1.3354004339226092e-15	0.8367057206301137	0.8962817860747485	0.5685744952741604	0.010228964895019687	0.10383815779549332	0.03962842351820241	0.8450256346663509
DAD1	4.6110189605704444e-17	0.9422854655286437	0.729913853451283	0.3239305369382576	0.010316223722247869	0.0407362295648919	0.015564913250330171	0.8450256346663509
SMAGP	8.180422335057757e-20	0.8254372872231859	0.9700831470347657	0.2569478789091253	0.010321553874980858	-0.09927038739967736	0.037932983875399	0.8450256346663509
DDR2	9.712233454925817e-13	0.9970648974329024	0.7204801520692283	0.6272992818838581	0.010332011972261189	0.13614923246078284	0.052032427586144236	0.8450256346663509
FAM210A	1.8217414344096126e-18	0.9403172808619548	0.8330168678419276	0.2614729080662708	0.010363162985332795	0.05181510881870989	0.01981064031735832	0.8450256346663509
ARL6IP4	2.7480967378696993e-19	0.8580156528224199	0.8434597176502355	0.45545698373204835	0.010371967796269277	-0.0890227820630789	0.03404042454815448	0.8450256346663509
SLC39A13	4.654714011448529e-13	0.8576826916786197	0.5910347711624024	0.8011758251004197	0.010471496214642835	0.08447568447007153	0.03234504037446005	0.8450256346663509
OGFR-AS1	1.1265638785539744e-19	0.8657752967870619	0.8377468852833232	0.27444891467554566	0.010484542113074272	-0.04929133611990086	0.01887654748066839	0.8450256346663509
ITPR2	4.386233478071439e-12	0.9229703899338796	0.9984187622883149	0.4675481955962525	0.010552010859628504	0.17707054115691767	0.06787192481501997	0.8450256346663509
CDC42BPB	3.1389429479009055e-13	0.6840408966042912	0.37892235925381657	0.394701185670407	0.010620290619064133	0.3229131230731794	0.12388655964990744	0.8450256346663509
RHOQ	1.2623608112137535e-19	0.906801503588935	0.8471438592914089	0.4938008352804246	0.010621473137227786	-0.05543040857950848	0.021266371450926358	0.8450256346663509
ST3GAL3	1.2851431730588652e-14	0.840421195494575	0.6653155934689134	0.6272891716010152	0.01066650784706431	0.0822173573339312	0.03156225636699651	0.8450256346663509
CXCL12	8.410360846711897e-15	0.9957935123440504	0.7987560114750049	0.3789134157557358	0.01067469552666877	0.16021023388475797	0.06150944689384542	0.8450256346663509
CYP27C1	7.777196020121852e-20	0.9210657400101188	0.5998157283035928	0.5015654456874833	0.010749350822907617	-0.08447117844573454	0.03246293233107271	0.8450256346663509
TMEM212	1.025175407361027e-19	0.8413502918554328	0.9882353525689203	0.34462785686262176	0.01076673295171203	-0.038981289391966475	0.01498423701150775	0.8450256346663509
TANC2	1.625440574221338e-17	0.9250523151328592	0.9343635775940828	0.46724958625503066	0.010812267189209721	-0.11117722765473226	0.042761572350589035	0.8450256346663509
CYP4X1	1.2087873038037969e-19	0.8498407011959765	0.8544992057547768	0.37568113226348065	0.010823374916273392	-0.08762394532853468	0.03370728553323188	0.8450256346663509
GPR162	2.8182516788892208e-14	0.8729892981532293	0.8218539621532727	0.45206950289962855	0.010866901989411436	0.07661404115431542	0.02948874811701102	0.8450256346663509
LRRC1	2.290507736565324e-19	0.7778090785392786	0.5113828938494347	0.19676497513022378	0.010888640310263726	-0.1112673969718812	0.04283896434137024	0.8450256346663509
SLURP1	3.600977900533034e-17	0.9734485346923016	0.7052328649050029	0.6017009105050175	0.010902457625924794	0.10273040725112614	0.03955926126621969	0.8450256346663509
ATP13A1	8.111929958364282e-11	0.938597685563489	0.5370629009661414	0.6865920064456483	0.010907682125649997	0.1877991617318011	0.07232231749851097	0.8450256346663509
UMPS	5.35761319148303e-19	0.8926159677004355	0.963284582295266	0.21168563665227225	0.010961148315268175	-0.05662809908665579	0.02182288523437851	0.8450256346663509
PDE10A	8.010377800552373e-20	0.8491366313547806	0.8593864225171555	0.5943448606645332	0.01097999435979691	-0.18574609830780608	0.07159882467514579	0.8450256346663509
SEC22A	2.6231425765231294e-17	0.8077487169045964	0.996306098960974	0.47948988490737265	0.0109973732746668	0.03607935236502102	0.01391049419353808	0.8450256346663509
KCND3	1.1715504232780243e-18	0.9183797363214268	0.8238054197167645	0.19228590048590943	0.011044017765590669	-0.09777060870592559	0.037718430228082855	0.8450256346663509
SLC41A1	1.39515675854349e-19	0.7069525132107977	0.7189214327292957	0.42826788523788795	0.01107870664732646	-0.07233907579459499	0.027919790221190115	0.8450256346663509
GANC	1.052129777141783e-18	0.6144446711208489	0.9925313496908016	0.3852007721702527	0.011098443823039424	-0.11764033491348543	0.04541565355081385	0.8450256346663509
BCHE	1.9931059536291166e-16	0.9951696783343937	0.8273467406480122	0.3351103166276008	0.011231062270600157	0.04357902540498927	0.016852445239884235	0.8450256346663509
ELOC	1.4977574307191523e-18	0.7379055036223579	0.7422808185000779	0.3592241921776148	0.011237062726880897	0.07580979896022348	0.02931864567855979	0.8450256346663509
ZNF76	7.233085808675558e-14	0.9114112583414425	0.7527224115145175	0.6035133050684003	0.011240008883683969	0.06785658952915792	0.026243808442931837	0.8450256346663509
GTF2F1	3.07719583176071e-19	0.8233560617952058	0.9650696758658956	0.5350227907218077	0.011264532221349223	-0.10449166510760446	0.040425164067099686	0.8450256346663509
GLRX3	1.023374621390293e-15	0.9697729551536411	0.6873631776296587	0.461440905297417	0.011301663603342301	0.06606559738182788	0.025571132322481562	0.8450256346663509
P3H2	5.970826702683025e-18	0.7162547296086481	0.9389540687029131	0.23388850994150673	0.0113192773956513	-0.09394000320207885	0.036368213698495605	0.8450256346663509
ATOH1	3.6899516918083583e-14	0.5892460743590703	0.6848471558609707	0.6381359980722499	0.011378794692418722	0.053663834267254046	0.020791190927588216	0.8450256346663509
BIRC6	8.002559354190269e-16	0.9572406750739959	0.7930378416332552	0.4241549958932267	0.011522844848859305	-0.23462437819685636	0.09106576624299069	0.8450256346663509
ABCC12	2.8923680072490878e-11	0.9055499509767673	0.7665418089020721	0.7962866717268229	0.011598036053084926	0.15864367893674663	0.06163270767583839	0.8450256346663509
OR8H3	1.0582513728642447e-19	0.742010560498842	0.8257461048846655	0.502598084223192	0.011604807585861146	-0.05626634817631598	0.021861185607043785	0.8450256346663509
ZNF623	9.037069989719127e-15	0.5965899834347508	0.5791619176174616	0.528033520026253	0.01162288848158126	0.0709516650356421	0.02757306048539977	0.8450256346663509
SEMA4A	3.0325970029494986e-15	0.8222469326698009	0.8879048698770207	0.4791498657884171	0.011771399245868806	0.10139803836578665	0.03947731767286593	0.8450256346663509
RDH11	8.877838817388307e-20	0.7895454694628661	0.8156446319526283	0.48471098392467127	0.0118565534932115	-0.06342082175253679	0.02471739927390051	0.8450256346663509
RAPGEF2	6.362357324358053e-13	0.4805135058037364	0.8699249601739826	0.3031845700321977	0.011868602961011828	0.1431475801500331	0.05579802095531096	0.8450256346663509
FBXO47	1.0836380789458416e-14	0.7427950630438424	0.6591011509517777	0.6581413065914397	0.011905218327767347	0.08749923241822685	0.03412187072574233	0.8450256346663509
HNRNPA1L2	3.5199252540886765e-14	0.7773842204959566	0.6129807911115808	0.8727330913873386	0.012009379567096775	0.05853799827787193	0.02285679489583887	0.8450256346663509
TNN	8.749075149687654e-17	0.6892240956680387	0.7572665633697696	0.20795860679922504	0.01206347439287778	0.13247091375391734	0.05175849369744996	0.8450256346663509
GPX1	5.385345871364217e-17	0.9435759848032375	0.528958031800172	0.2879158741790606	0.012102543573128573	0.05205484602105781	0.02034822429433911	0.8450256346663509
SNTG1	1.766235494877407e-19	0.9123079087936596	0.8854724234775537	0.471273344594311	0.012130101513186737	-0.10579291732759927	0.04136811353628731	0.8450256346663509
ACOXL	7.01757587957467e-16	0.8238249984186699	0.9653308073350153	0.46818602460656844	0.012205196195670367	0.15914677613134792	0.06228701245052834	0.8450256346663509
MEGF10	2.846580232611854e-17	0.5875988960310401	0.946765074104519	0.27154179780775894	0.012237928354562186	-0.13448592823858094	0.052655792995926994	0.8450256346663509
RYR1	1.1913178118081087e-06	0.7863868361978684	0.78145630017686	0.5045996196156419	0.012312411597188176	0.2830285953654771	0.11091350231325713	0.8450256346663509
AIFM1	4.094852659661476e-19	0.9394183865413263	0.7799386545956126	0.17286371330147854	0.01233054554413914	-0.10233893376065667	0.040113301496570636	0.8450256346663509
STX3	4.1215983769117237e-19	0.6298744028093588	0.8891610011000073	0.4973820813587778	0.012403498871719596	-0.171568794538081	0.0673070559539684	0.8450256346663509
CEP85	1.154695283673469e-13	0.7284416499107533	0.6682322967485386	0.5191899038013837	0.012433921093117683	0.07135612175964443	0.028003307338730937	0.8450256346663509
SIGLEC7	1.9152737831011142e-19	0.9120952533855491	0.6964831763322126	0.7236156530575495	0.012447300727512567	-0.10239780220612654	0.040191771751684015	0.8450256346663509
ARHGEF2	2.549901663825458e-18	0.61735533806794	0.40895408485573415	0.502435350916346	0.012516812046388952	-0.18561661683303138	0.07291518462488156	0.8450256346663509
TAB3	1.0686919759946913e-18	0.9136568806542391	0.8778142383221909	0.24299146532762642	0.012533832589340602	0.07071731445340708	0.027785197669250798	0.8450256346663509
