genes	coeff	p_value	stderr	fdr_bh_adj_pval
SMAP1	0.141848442637786	0.3978594201793	0.167778552435862	0.8633371815606296
ZNF652	-0.0484382316226595	0.766888822324549	0.163395986342054	0.960226988703882
RGS21	0.123118227443413	0.504121524092976	0.184303507379365	0.8937149920036156
ART1	0.433011765383354	0.0110251144884085	0.170349525589994	0.34437822592069106
CSN3	-0.273959574836158	0.0936157787768677	0.163399405317193	0.6304432190437746
EIF4A2	-0.0833461654737729	0.550147632234598	0.139482405415569	0.9090797045925828
TRIM45	0.0527960283996521	0.765221380868684	0.176793351685503	0.960226988703882
PLA2G12A	0.350571452493954	0.039976329421482	0.170677982988891	0.49536359731738383
CLEC11A	-0.133645103245896	0.408107045998195	0.161557485592815	0.8659554198795055
CNOT11	0.405553031905953	0.0141859055311922	0.165361688503414	0.3746802439840049
TTC33	0.123039377116955	0.432397713813454	0.1567190404731	0.8733838864343434
BOD1L1	-0.0238245046506749	0.877692660660848	0.154810299095331	0.9785397112574692
HCK	0.0061851601142803	0.969757952545558	0.163145760086508	0.9959514557687658
AHSG	-0.119922391056837	0.464100606537572	0.163803485628883	0.8837734956160858
NRSN2	-0.0713999099156472	0.64242006990179	0.15377379301298	0.932208760819919
AK8	-0.0997319460954253	0.537628751642651	0.161796729884406	0.9039216216398577
BAZ1A	-0.0882447578258906	0.603227170995466	0.169778087700117	0.9233525398154454
RAB1B	0.003158469786305	0.983769663103216	0.155259899089655	0.9978639259471158
NDUFA13	0.378484099349454	0.0125336670483636	0.15159060206388	0.3576024158015088
PSME2	0.339262141288041	0.0364623633934836	0.162191858471068	0.4843604573736923
KHDC3L	-0.0545747109451635	0.7218971006281	0.153332264479187	0.9528155493863798
KIF4A	-0.0160147806377859	0.916388898629012	0.152545686652176	0.9861494467953331
NR2F2	-0.0916214719878985	0.527733419897924	0.145092415694785	0.901152516799252
KLK1	-0.109782550979294	0.525375431407766	0.172863791285735	0.9007425986426983
CHORDC1	0.0525467378803164	0.745866977340215	0.162134322200309	0.9586895414143847
KIAA1614	-0.23746416281925	0.177497487224251	0.176094987009497	0.7227420564661597
C1RL	0.258394416796845	0.159143547432065	0.183524254174758	0.7115583291967471
ACP3	-0.0516746793580781	0.733898974459093	0.152009550566916	0.9562107856599832
PDIA3	-0.17589177394239	0.218572336141385	0.142962708050748	0.7549700879166227
TTC21A	0.0079752353784017	0.962263097025034	0.168560303564703	0.9949878350000685
EIF5A2	-0.0305263641203678	0.858822202186121	0.171618244120051	0.9758143664152137
NKPD1	-0.0547738071694971	0.732023997266882	0.159954156819033	0.955278638562699
UFC1	-0.0332121506524422	0.8179660177118	0.144299122323304	0.9690316998599514
C16orf90	0.0753704073232967	0.641901281475133	0.162072210863183	0.932208760819919
NBEAL2	0.129462599254382	0.420127144629845	0.16058358903566	0.8697001548244591
PCGF1	0.1183784011702	0.450844329776548	0.156998835681814	0.8811165272624546
TMEM116	0.288802783155862	0.0877502559996378	0.169149047169087	0.6197973774848369
SRSF9	-0.0468707496189627	0.742305613911045	0.142550225202188	0.9581423341652381
PRPF3	0.0537219653696738	0.718940590704361	0.149279502204044	0.952386264631756
ARFGEF2	-0.194930215062627	0.247632642768374	0.168607452986283	0.7756916199455686
DDX47	0.0341034782265743	0.843048630807822	0.172243755122593	0.9742601425842771
MAFB	-0.0206770741758617	0.901750907350929	0.167493755921373	0.9821681195093737
BFAR	0.428812711607306	0.0103361639004443	0.167219154636885	0.33802467285708493
SORBS1	-0.361207754198212	0.0174092982577732	0.151898952548431	0.39612682023280693
SERINC3	-0.219918664464932	0.183400943776688	0.165308108535968	0.7270138021705252
PTGDR	0.127943063263318	0.464486874440992	0.174910194510156	0.8837734956160858
LAMTOR3	0.303880678326062	0.0862593512195102	0.177141500510401	0.617550330565437
BDNF	-0.0340715869623457	0.81998598687004	0.149723755360466	0.9694278392683261
OIT3	0.0472229912540881	0.777241598434559	0.166915521376966	0.9620341340225315
ENOX1	-0.111591339900145	0.518116862151682	0.172674939449727	0.8985842020329673
DAG1	0.0604104263792412	0.697684238942973	0.155517251986525	0.9458380613061873
FOXL1	-0.129820316535546	0.432366498968017	0.165344918115546	0.8733838864343434
B9D1	0.11558719934144	0.493477611258024	0.1687926383917	0.8924940664535095
SBF1	-0.415048205530796	0.0102507182213952	0.16167003136134	0.33802467285708493
GRIFIN	-0.330108410688093	0.0287402442846076	0.150939047534205	0.4464288353735594
MAP3K6	-0.088873146815626	0.604402168839281	0.171543153096	0.9236007957842035
IMPG1	0.122707241262629	0.469636230328183	0.169702880762217	0.8851216199638446
LEUTX	-0.571060955283818	0.0001668391806521	0.151693737725368	0.10228846697100388
LRRC3C	-0.0697212247273674	0.664150898077891	0.160577900153809	0.9369907557255437
SOWAHD	0.372796814600551	0.0301559511219908	0.171951398685164	0.45402862327297094
IFI16	-0.0172378780397308	0.921383903121703	0.174665789527103	0.9869386233418036
RBCK1	-0.223587909837615	0.147477863545343	0.154358467302807	0.6967087662376312
AP1B1	0.196690438293893	0.161871216891916	0.140613109952829	0.7130908622222327
C2orf81	-0.0703358895461723	0.683215943385277	0.172358666111563	0.9427471888599287
TSLP	-0.0179585363839244	0.914666988593231	0.167595932507953	0.9860647406879524
CSRNP3	0.224162606861862	0.134803066185621	0.149898739847526	0.6881625733916753
SORCS1	-0.191589756119948	0.252327687332173	0.167369116785712	0.7773643370609926
KCNG2	0.115449279632448	0.400089049938844	0.137200790443907	0.863955127033929
RUNDC1	0.159320309719158	0.308010888379601	0.156287599884391	0.8157896597313413
FEM1B	0.0703379746872109	0.658103148665798	0.158943819360629	0.9360317100741402
LYG2	-0.0180954464215748	0.916373871024531	0.172333577035771	0.9861494467953331
SLC66A2	-0.147869214457019	0.29966396789889	0.142572054331158	0.8117236916165915
HPD	-0.0457854053141795	0.797496613586885	0.178439183003367	0.9647248160933213
CLK4	-0.108899438249187	0.520344494994181	0.169410372532306	0.899355056356917
MAP2K6	-0.234141442180674	0.111728486425922	0.147215081158626	0.6570535068850203
EPN2	-0.238877885627125	0.107870799196146	0.148570924203518	0.6515794846473287
NARS2	0.174420715828716	0.271819031844233	0.15872544216143	0.7916688248780641
NSF	-0.107219916928233	0.47932100659014	0.151570067620288	0.8876874842771714
LINC02259	0.057141713497669	0.722479302622762	0.160895848872553	0.9529377356571842
ZNHIT2	-0.393924905317177	0.0075443249038199	0.147437444228346	0.29789446035625516
NYAP2	0.0557003326955274	0.715399166486477	0.152764983243115	0.9513717045359203
GPR3	0.17230475442757	0.247644385268699	0.149040964599379	0.7756916199455686
C11orf87	0.264426147714589	0.0986477161316124	0.160118034179457	0.6407177040084042
ZSCAN21	-0.321863033685613	0.0540778171966526	0.167096307176931	0.5459670030120173
TPRA1	0.034464346224248	0.831006261580301	0.161492693811873	0.972409808404874
KCNK16	-0.145134424862783	0.382516799487575	0.166196812611244	0.8548157977575659
MICAL3	0.0697201640462394	0.673128842882358	0.165269364754161	0.9390829800059401
GNGT1	-0.26757941403539	0.173966573417031	0.196812041641754	0.7201314388002873
NUP62CL	0.0535453695424133	0.714647482631984	0.146450250646947	0.9512085497477335
IMPA2	0.0222936281647301	0.899031510627164	0.175699637605225	0.9816729102577378
SRPX2	-0.209573260427351	0.205173915273387	0.165415845739748	0.7419720166681463
DAPK2	0.102280383764208	0.517687706256623	0.158105109231069	0.898461284188471
VHLL	0.251801848072235	0.171712300594171	0.184237727036597	0.7184425502462727
TGFBR2	-0.369427225706935	0.0131390041994897	0.148963839568175	0.3659745142602557
FOXRED1	-0.11000238579394	0.522206042847806	0.171892543875228	0.9001077858197631
RBM3	0.186310591320679	0.204579943421939	0.146861909799389	0.7418745517884471
CYP11B1	-0.031301510388274	0.846585375556108	0.161784097385825	0.9748622744945855
DDX24	-0.491220370987836	0.0015076306205326	0.154802317048546	0.16686027932361744
CIDEB	-0.0242839776006142	0.877001424927758	0.156902082055805	0.9784663245859366
ALYREF	-0.0754310264804976	0.646978107867996	0.16470941212579	0.9333446265272731
FKBP7	0.377234000352787	0.0065774593864192	0.138815901161995	0.2777742600380271
RNF32	0.0407110616008978	0.790718571330928	0.153408041283201	0.963476974810175
FOXJ2	0.16623613463811	0.326258577732674	0.169338784125839	0.8291325756777831
SAMD4B	-0.0360696596997133	0.822746817147492	0.161015579512371	0.9703989698685036
MGME1	0.0317118721256574	0.841251609659462	0.158327585675683	0.9742601425842771
DPY19L2P3	0.167077393129911	0.352962652993087	0.179873977714005	0.839098755704997
RMDN1	0.0406749971667274	0.803292024589376	0.163295109098016	0.9658563342775652
DEFB126	-0.022091893049359	0.901070021167886	0.177716482907362	0.9820948304534982
VILL	-0.119289409454321	0.425927491016329	0.149827209461974	0.8726120561587211
RHEBL1	0.11686203045239	0.473396103260466	0.162995597859736	0.8862883371084207
RCSD1	0.0629183067657507	0.68226228922953	0.153692451137135	0.9422196420271711
KCNJ16	-0.247943847289407	0.117717476247293	0.158488667135346	0.6661208073075817
RFC5	-0.178457276407339	0.247196561752204	0.154216648332942	0.7755461933084056
ATOX1	0.115291071265086	0.494389112938682	0.168715857151881	0.8924940664535095
TBATA	0.158989305415131	0.314594263268582	0.158099427757407	0.8206114864120044
DIABLO	0.110900082434812	0.469312128477853	0.153261855810806	0.8850671407762967
CRAMP1	-0.284548870155763	0.0976667788328413	0.171800825110133	0.6379478856722305
CTPS1	-0.147293740319234	0.363475654167315	0.16208171669985	0.8445682068940049
RPL22L1	0.283284792305462	0.0793595641501714	0.161469735195238	0.6026625557887234
MATN1	-0.185074035048908	0.239803722572747	0.157445830032105	0.7686068713338685
DMGDH	-0.143401843816142	0.415168426485488	0.175989439554146	0.8668629120572767
KCNA1	-0.254195361520732	0.10180426822321	0.155360109810768	0.6441828165451909
C2CD2L	-0.216668304103614	0.147742684153855	0.149679227314844	0.6969059548205812
DNAI2	-0.154026647014169	0.350290236585011	0.164906082623364	0.8382577695903235
APPL2	0.255549215391856	0.106329136890244	0.158243152013437	0.6496449874774249
SLC17A6	-0.233890010461271	0.124956083255721	0.152440947207478	0.6737677284299843
TRIM26	-0.0460624751105885	0.768278918525466	0.15634172144008	0.960226988703882
GPATCH4	0.277347307684917	0.0752913552603457	0.155928253953835	0.5951057489379387
MTF2	0.0842645354390436	0.573304214057151	0.149619578314034	0.915607497282374
EIF4G1	0.20813703163579	0.158750616255833	0.147689703401272	0.7111719586355071
TSPAN2	0.14612689056677	0.371095283703566	0.163375484059232	0.848975974015541
RANBP2	0.254589358658498	0.0967999008788734	0.153314468156073	0.636118626605824
ZNF486	-0.111812693529602	0.496861720211152	0.164566953714231	0.8924940664535095
CCL2	0.0269268332278961	0.86124528943587	0.154053202871323	0.9759518452059429
PLAC1	0.0177471731665016	0.910148421659607	0.157261531124195	0.9851238458107726
TADA3	-0.0720393978628287	0.647749726205636	0.157673210684877	0.9337932881745424
ZNF321P	0.216521018153978	0.167203514025583	0.156757818109962	0.7146742979677282
MIGA1	0.127252040826834	0.430995353897567	0.161592041105726	0.8729657776066163
PPARG	0.0210192995886322	0.892614907335871	0.155702939861865	0.9801703241470259
NEU3	0.192825562230068	0.249981617340508	0.16761697033456	0.7769825372581065
ZNF160	-0.0370371840790653	0.814805546099682	0.158122379000491	0.9685903866338172
PARP4	-0.519939309917255	0.0013241358107069	0.161939712137767	0.15705539937316554
TMEM64	0.32380862071736	0.0244449051789585	0.14391087149992	0.43027997634514514
ANKRD42	0.0426839511322732	0.806034432950012	0.173833484471974	0.9670887774744579
ARC	-0.0138823352172564	0.927639485429133	0.15286367783311	0.9881683961415325
POLR3E	0.101146205081073	0.525354545912598	0.159256955542406	0.9007425986426983
ZNF586	0.305030906337979	0.0634141170811566	0.164324043533199	0.5692916060600285
TMEM175	0.113404550410702	0.467316760224162	0.156021562896496	0.8850133820862328
DHRS7C	-0.141889069438469	0.394886796744528	0.166773590795639	0.8609242342850836
PTCD3	-0.0708291307471933	0.651109815483265	0.156625053265864	0.9343973784057213
MAN1A1	0.220090734986821	0.175498849946831	0.162459173242357	0.7212927445432749
LEO1	-0.0443440782534224	0.777668993904737	0.157049113716433	0.9620341340225315
AVP	0.138525771236594	0.360864428246612	0.151606506407679	0.8428041041022682
UFSP2	0.0299011304303403	0.853662533196656	0.162112015722185	0.9757928380701204
SAFB2	0.219320264990712	0.185310795243601	0.165577326995762	0.7291855611368935
UCKL1	0.312894250953171	0.0481741930100332	0.15836102933558	0.5235312449920205
RAB7A	-0.174802959708866	0.294948336622461	0.166903743063008	0.8086877642368948
ELF1	-0.315881215044311	0.0582189117481263	0.166775898950803	0.5594428799873632
PSMC1	-0.0097903312968111	0.95527147578324	0.174552157330768	0.9930558324635258
KIF2B	-0.211716281905981	0.195119413354083	0.163413990626814	0.7369343087389829
COL9A3	-0.235896683519344	0.142787664137959	0.160967943208045	0.6947321464179868
PTBP1	-0.17197178935687	0.328255925427674	0.175906305439787	0.8291325756777831
BMF	-0.361054905554807	0.0271834070198456	0.163456542884304	0.43846524176335366
REP15	0.0065266236638632	0.966670620622998	0.15619784794591	0.99555385322488
BEGAIN	-0.0625321588087129	0.720119794446137	0.174525220558866	0.952386264631756
POLR2J4	0.040645604795773	0.818202166581906	0.176829246073446	0.9690316998599514
DDX59	-0.403227207029311	0.0141217968835843	0.164304206522533	0.3746802439840049
OBI1	0.362746280274027	0.0344290061397644	0.171510348131923	0.4714713839583737
ABCA7	-0.0467783397591305	0.763223668143053	0.15528066274519	0.960226988703882
CNOT3	0.274656244631442	0.084207899737075	0.159057251255301	0.6141761212213875
PRDM9	0.197469494885923	0.209897177968004	0.157490748428532	0.7477823023103162
MAPKAPK5	-0.043844006959105	0.788020007486973	0.163060022388209	0.9632744009676275
SLC35D1	-0.209810178642632	0.151566721630595	0.146309161519273	0.7025007539217648
DCLK2	0.071487429333185	0.668736183779794	0.167072310931751	0.9382300724609304
TSGA10	0.222072788449451	0.162862426030981	0.159133907961932	0.7130908622222327
ABR	0.0919724386714014	0.540791727499541	0.150376070800776	0.9053039499511323
TRAPPC2L	-0.0526429766083475	0.732251563920533	0.153867449210689	0.955278638562699
SUPT7L	-0.0832285558169728	0.617072663142397	0.16645597015094	0.927295779121345
SERF1A	0.335868159263721	0.063696980434401	0.181129850532867	0.5692916060600285
BMP15	0.0264562813294137	0.883288200912607	0.180217281319527	0.9790578582470116
PLXNA1	0.0801225177642197	0.624067257292959	0.16348392057936	0.9295158726283556
SOCS5	0.254247662657027	0.118018273921836	0.162651264584711	0.6661208073075817
FZD3	-0.0599174592442908	0.726277833673598	0.171153081526964	0.9534513074293668
PSTPIP2	0.0856741269702741	0.608584955440646	0.167301438558932	0.9247138517434123
OTUD1	0.216167482176086	0.162057176830536	0.154605653370812	0.7130908622222327
PSG1	-0.379295275478511	0.0165348353306179	0.158244681726509	0.38595882808573845
KDM5C	-0.0496972482494582	0.751590032747033	0.156999756232061	0.9601659405472293
ARNT	0.282714477713863	0.0669671909808285	0.154329045893009	0.5763611240775514
LTC4S	0.141450249803186	0.404929544156931	0.169838883111878	0.8643584507858055
GRM6	-0.153862415700722	0.321375752174825	0.155160377669644	0.8261013537070274
WDR12	-0.315164943427293	0.0375614496877513	0.151550126777908	0.48555434539292003
NEMF	-0.0552066608536008	0.736439005704691	0.16402594041186	0.9567862701630653
METTL14	0.27178702013919	0.0976937516938349	0.164108860390576	0.6379478856722305
IRF5	0.0983134203703235	0.556165102199728	0.167044258016076	0.911128810561673
OR2B6	-0.54199580915871	0.0007576000444489	0.160932846012184	0.13061684539618634
POU4F2	0.0584102305454316	0.738327268058079	0.174844653839359	0.9577031055220957
H3C4	-0.222635337124633	0.166797928138238	0.161030511209057	0.7145881207959928
TMEM19	0.140208823839607	0.330386518732189	0.14404982130482	0.8300932781893771
COX5A	-0.0329091710604179	0.821191670084909	0.145607724284326	0.9697391900418814
DAB2IP	-0.22671975035322	0.139238279023068	0.153330586396066	0.6918253630318522
GFOD2	-0.0892134059180445	0.576987411163649	0.159940688645832	0.9172038988221032
GABRA2	0.156547469466324	0.375312063740694	0.176577143430287	0.850911541116918
CNR2	-0.425831362849292	0.005599318455137	0.153709375867503	0.26294817123871483
OR13G1	0.224858173861385	0.231903480470905	0.188091870358767	0.7634217207470079
NME5	-0.193809595905758	0.261936405723073	0.172762608813777	0.7836101319169527
NAGS	-0.0787163446026275	0.622366953605531	0.159830615050304	0.9289828336598179
SLC50A1	-0.0878949537536439	0.536069550186247	0.142048438164477	0.9038021019682458
CA1	0.395256880446525	0.022040861478928	0.17262666396506	0.41696548433698055
SNAPC3	0.0283584357090584	0.852299072382257	0.152312573062546	0.9757928380701204
CYS1	-0.275340856993593	0.116538385116625	0.175435527412146	0.6656347291269639
DGKZ	-0.0359005279119411	0.820317532201629	0.158056999057606	0.9694278392683261
TMEM108	-0.0265186420522591	0.865016783225977	0.155999767543326	0.9764000008231071
