genes	const_pval	sex	age	bmi	p_value	coef	std_err	fdr_bh_adj_pval
RSPH4A	0.6415506294935225	0.6236657307753282	0.2567186106824063	0.9634940130762271	0.012332530975720844	0.20551721672870715	0.08212529737305416	0.972862399768415
PPCDC	0.9338311539718306	0.864626783298681	0.10152130083910496	0.8133346764162324	0.012342604362665049	0.20325801265252116	0.08123189477607602	0.972862399768415
XKRX	0.9646397880201399	0.9948095189404491	0.15070586009995693	0.9552293956156899	0.012370161780783392	0.1830755323519997	0.07318908003704822	0.972862399768415
PRSS42P	0.48552393252990633	0.39910402269322054	0.29349501677702206	0.8116083417598173	0.012570245530325123	-0.22485785819800522	0.09009745877349502	0.972862399768415
RNF2	0.2210934100749239	0.9581158322372823	0.3252744535483979	0.9417144508972861	0.012693126264607862	-0.45479047701344966	0.18248077972223545	0.972862399768415
ZFAND6	0.8689375297508494	0.4921094080514784	0.32354780353922985	0.9143827805796636	0.01272754183371899	0.1772800733955802	0.0711595706693046	0.972862399768415
KCNAB2	0.986325741061604	0.8946025102290205	0.1564522049246634	0.8534041837399684	0.01274988007522116	1.1069749542939284	0.44444683295932574	0.972862399768415
ASB8	0.8652946429674416	0.873635334237935	0.17117823004331523	0.7312782518044052	0.012769634863252395	0.18631222529086744	0.0748202781353723	0.972862399768415
UBE2R2	0.08756149863484747	0.9397086663462924	0.09879742397627053	0.9231774456036763	0.012794425336772263	-0.30675078551964297	0.12322076324340177	0.972862399768415
WDR92	0.9821403439075215	0.8809771379474037	0.15762213364836475	0.8458931388493461	0.012865047871073197	0.2295100354600944	0.0922659588032702	0.972862399768415
NEDD4L	0.03690941590485931	0.9209983454115838	0.1711696563595867	0.6683580799681912	0.012898592743169495	-0.9557301952615526	0.3843588621771579	0.972862399768415
ZNF780B	0.09410805802546994	0.5680033725223901	0.18030731301264258	0.8303405830210747	0.012973814413823725	-0.4538501673303294	0.1826735727408635	0.972862399768415
TANK	0.09833795205575822	0.6442385978956879	0.31340925615797155	0.7990659673765614	0.012978429109732771	-0.7268152035697057	0.2925562367698505	0.972862399768415
ELK3	0.6603128178470534	0.5894206364531529	0.3589065687466113	0.9148194893814211	0.01300676626441541	0.25502264731523755	0.10268331963208266	0.972862399768415
ZRANB3	0.07587626075274134	0.5106770423179365	0.24896158487104536	0.8983216346414545	0.013020200807856416	-0.3390602462604518	0.13654076328396716	0.972862399768415
GALNT11	0.6586782010738754	0.5635566695457854	0.21770201398383127	0.6820590246135847	0.013298407007816792	0.38790750339766383	0.15668748625652462	0.972862399768415
ATP7B	0.047691204985453574	0.7954180155796847	0.15679128854688756	0.9757882701480951	0.013299104523472351	-0.5117897751571828	0.20672881884386302	0.972862399768415
FAM85A	0.6744203594239888	0.7506370521448211	0.21009780915980836	0.9432246293036605	0.013304141080612779	0.35635036838032424	0.14394956250900176	0.972862399768415
GPR20	0.11142324036601951	0.4689419608329728	0.13540568719307303	0.9566364678201721	0.0134705781991063	-0.2860431737972915	0.11575635149145592	0.972862399768415
ZNF765-ZNF761	0.5632602973783951	0.9350271792165955	0.5990259573799241	0.6668762083556063	0.013498750853071853	-0.3745535455688494	0.1516206994492455	0.972862399768415
KLF12	0.9717559490972092	0.660371190704937	0.1853010735313566	0.8735669360454167	0.013508285731165763	0.30075383489322266	0.12175874495742905	0.972862399768415
LGR5	0.045003172021532305	0.28576196424204237	0.1383384998799933	0.635111835009686	0.013513131970694025	-0.4794871413809448	0.19412814975415452	0.972862399768415
CCDC190	0.16642530735908012	0.910524222016992	0.12082693791803936	0.6866541828143682	0.013679998622357869	-0.6313117436114485	0.2560522677730163	0.972862399768415
TMOD3	0.6833225449671169	0.8471721137809954	0.2883366472036676	0.9270078124950437	0.01375059898611654	0.33698910082343647	0.13678096345277305	0.972862399768415
PPAT	0.6782653352101478	0.6968202631620911	0.14221583063616583	0.9708523350486435	0.013761272893787516	0.4054488911032714	0.1645867828671638	0.972862399768415
VPS26C	0.17310401311216062	0.5755523044102663	0.14476794913738195	0.9498492249627524	0.013839907980372124	-0.4407395232825484	0.1790610894293512	0.972862399768415
FMN2	0.07660068995992604	0.9118685439542304	0.3032654838577409	0.9953608084037816	0.013848663741406574	-0.6470688615913534	0.26291160731737845	0.972862399768415
TDRD10	0.24689540733082416	0.686590746945485	0.22244978424828832	0.9383751930789798	0.013912299943300779	-0.5032254460531584	0.2046031235280779	0.972862399768415
PADI2	0.0564033633675617	0.4534690814311719	0.11548284852616433	0.8608842858823904	0.013926677521893166	-0.3817489657572397	0.1552362032488841	0.972862399768415
ATP8A2	0.08013727514745184	0.8134060619236185	0.2409250534528381	0.9251483729600993	0.013965686619277018	-0.6713728483233369	0.27312176983846875	0.972862399768415
SDE2	0.6827466512078355	0.5920082448541848	0.2596697143626996	0.7577131929268206	0.014022727333654636	0.25883984276394273	0.10536161513790668	0.972862399768415
RBM43	0.7713052121450824	0.4772431990962501	0.2940248014738285	0.8193445782891343	0.014040325108508124	0.40382422413681934	0.16440814525379593	0.972862399768415
MET	0.07217651388169068	0.7974408350784048	0.10886581895654338	0.9279244073846407	0.014124750704662315	-0.4843863795669296	0.19738042797488553	0.972862399768415
PSME4	0.04336870109015244	0.8343212548082654	0.19923045550374163	0.8664805565297553	0.014131688551842393	-0.7547023096181745	0.30755238127057083	0.972862399768415
GNG2	0.9233964961838175	0.8163471159051764	0.44328899489800644	0.7951331556717585	0.014146580545535213	0.19142171686905143	0.07801923083848458	0.972862399768415
EPOP	0.21142116604147076	0.8167709005810447	0.18592399065964915	0.8107271717878348	0.014257115983017071	-0.14237417519210735	0.05809485649462937	0.972862399768415
ZNF302	0.8691128186443254	0.6798268372298253	0.2082814770390672	0.8884042124338818	0.014299665585167204	0.2985312075668704	0.12186707247623975	0.972862399768415
AGXT	0.6979367830210506	0.9227768799916917	0.23686576111058533	0.9639348398944214	0.014320176414156026	0.47193529551922886	0.19269507990100293	0.972862399768415
CACNA1H	0.24710685557521417	0.4249011601904993	0.13612567956616892	0.9609057113168364	0.01436754096734867	1.166011690638636	0.47632355707572965	0.972862399768415
DDX19A	0.1395474575774241	0.9667949454379435	0.21887428119685903	0.8606629351107091	0.014371734128856468	-0.5008225455899666	0.2045981399859478	0.972862399768415
ADAMTS19	0.08699586399436608	0.9426981080339604	0.1684392164247478	0.6207772097472302	0.014500619757277589	-0.4752503217253767	0.1944068941541289	0.972862399768415
DRD3	0.17399994660873552	0.5696889338233575	0.20498965106667966	0.970300595009422	0.014503624457496032	-0.2619251363325043	0.10714692167889564	0.972862399768415
TNNT3	0.9713103157553443	0.5607179736778105	0.18525078697326036	0.9815144590325064	0.014662562825273647	0.5677182402212891	0.23261345161474994	0.972862399768415
SELENOP	0.23923046342750554	0.9481512487179676	0.08570769910617355	0.6950903668816668	0.014745989248432631	-0.2770342412811242	0.11360575933085947	0.972862399768415
THRA	0.1318100229782072	0.9801004490121159	0.20041164672835687	0.7699111067600204	0.014766970494240028	-0.327674944851765	0.13440074306373273	0.972862399768415
MRPL4	0.8310296076285674	0.6521931095155644	0.15449962746143103	0.5311727384268703	0.014799804749128117	0.42987345151052825	0.17637706736570052	0.972862399768415
UBXN4	0.8507493698448382	0.9272005801764336	0.26391040269238497	0.9755394455872516	0.014853827130493684	0.2956685876157818	0.12137843915238276	0.972862399768415
SAR1A	0.7481499159832564	0.5036236901236257	0.14817645145461286	0.7686282814290807	0.0148568742923461	0.2183672040614192	0.08964725674905898	0.972862399768415
VOPP1	0.12351645183705995	0.9015148760969691	0.33513884950723316	0.6030489894556726	0.0148571386281733	-0.6566950045161862	0.26959662501185405	0.972862399768415
UMOD	0.5296738438854479	0.5255744656198686	0.22706943465355545	0.6171714060757582	0.014857223737808123	0.413382110693054	0.1697081840553211	0.972862399768415
FXR2	0.14051672910634125	0.9886063831665243	0.234499012222805	0.762213262387728	0.014884638359415009	-0.32333139815339246	0.13277549139083342	0.972862399768415
ZKSCAN4	0.985507764547735	0.9342324721784332	0.17612549260645682	0.9782207088424427	0.01493174049439979	0.2637772829588965	0.10837057816557225	0.972862399768415
METAP2	0.08820583494925834	0.513314252490252	0.23422808209521417	0.6410887262462276	0.014943193042042596	-0.34887359684753905	0.14334799521505553	0.972862399768415
FPGT-TNNI3K	0.567042466026525	0.844803588726325	0.22300529788546575	0.8591973606922262	0.015248494253216923	0.39840350920433015	0.1641937710303295	0.972862399768415
SLC25A5	0.779647362287935	0.4613748422237921	0.11683074596627842	0.9839778709939825	0.01532495979885125	0.12446717929603697	0.05133498795299052	0.972862399768415
TRIT1	0.124919471558878	0.8782092007660496	0.2285062955502407	0.9978935588138786	0.015339442800787943	-0.29102178674968027	0.12004541043075616	0.972862399768415
ATP2B1	0.4613993595378646	0.5765729428354781	0.30089853534743316	0.7058797203245741	0.015393550518770572	0.4169748815589232	0.17209138058838414	0.972862399768415
CC2D1A	0.6898539414395899	0.7312268229323539	0.18727126694856444	0.9310793090170464	0.015446699910302406	0.7224029985903239	0.29830003237414515	0.972862399768415
ZNF165	0.9016517411657671	0.8468698999786856	0.21418192462328245	0.9693096892642173	0.01547329850172958	0.24333129838191514	0.10050412596498572	0.972862399768415
LRMP	0.9347308399966886	0.8371761790927963	0.25962012237304133	0.5890387872674163	0.015488519198376054	0.3661060794704365	0.15123662445427513	0.972862399768415
HACE1	0.7606233277486711	0.5429387919486449	0.1997205344156776	0.617610306647068	0.015489378634060384	0.46355015992409654	0.19149189150605592	0.972862399768415
MRVI1-AS1	0.07174408766140643	0.6611312037354655	0.11286599432783441	0.9862711246520167	0.015502184607632	-0.39281560389543824	0.1622916935146778	0.972862399768415
BHLHA9	0.6717093356137538	0.7278094364110681	0.1690444691090358	0.6276610193564683	0.015504942939883894	0.2145926756902585	0.08866129350821289	0.972862399768415
MEPE	0.8967569412786495	0.8380952543625138	0.16397618792078394	0.7737941932287521	0.015539647619512941	0.30793028964461044	0.12726749252050798	0.972862399768415
FAM120B	0.07688272757422046	0.6740260760019069	0.13075166701030957	0.6764390484101104	0.015625808761858158	-0.2897620525881761	0.11985821582433484	0.972862399768415
ADAM2	0.16651555979006893	0.7774907232028296	0.25468457125163413	0.9955788073682154	0.015650990072451236	-0.7461172518918014	0.3087014553825878	0.972862399768415
SPATA1	0.45429491435531844	0.8677364475440603	0.4518474610177964	0.8304625212453765	0.015750066928520524	0.39713456104597106	0.16446836460184608	0.972862399768415
ADGRB3	0.3460906410489608	0.7632293286321012	0.1853005994294218	0.9685654994967366	0.015760529221693152	0.631663729438128	0.26162192796827655	0.972862399768415
PTCH2	0.4422976022339159	0.809293959285325	0.17629987101595057	0.7859003246812768	0.01586036395016459	0.5027615726461062	0.20843201262919475	0.972862399768415
IL7	0.26968113603779686	0.7030340011714391	0.18858332110717202	0.6421189316592195	0.015867930547996095	-0.22906799038252895	0.09497254211820964	0.972862399768415
ZNF154	0.6079918563354542	0.4659670688523152	0.0735619803587846	0.9854461836588391	0.015883041154448215	0.32959335286949126	0.13667044155829733	0.972862399768415
TERB2	0.38887657451684	0.5374945374908777	0.3678339407482515	0.7841961653498419	0.016005501114000995	-0.22616015207337087	0.09388952316235347	0.972862399768415
SLC24A2	0.08382637052842018	0.45921045680404426	0.17095538713502167	0.8163145842380941	0.01606971320277795	-0.48522426303534594	0.20156131062438773	0.972862399768415
LOC100506679	0.4179122153561784	0.7671817070034606	0.31925316577142415	0.8709365811116603	0.016102752913662036	-0.1582273742992172	0.06574786121593051	0.972862399768415
SIRT5	0.16067156822335504	0.7880329516821203	0.25035428749851407	0.9795933033551186	0.016106991735293286	-0.30331959987266977	0.1260427390205428	0.972862399768415
PKDREJ	0.7461913024640587	0.5197582122345561	0.2636887839081862	0.7693853119278261	0.016229992048817567	0.4511438250053996	0.1876870767685621	0.972862399768415
OR5AK2	0.14380968612501333	0.6767215029250332	0.08328444830293694	0.9176093572821977	0.016274980065579005	-0.2332570529756208	0.09708162874369482	0.972862399768415
MORC3	0.056567636486384756	0.8918265629520983	0.049323391371647214	0.7826494422918315	0.016345962579248516	-0.527057240419915	0.21950676810539307	0.972862399768415
ZNF232	0.14007385597050231	0.967459722482997	0.1958919578413928	0.9419290840654331	0.016412028943876212	-0.3362998815290401	0.14014704873958544	0.972862399768415
PARP9	0.7103433964114637	0.38016817605284814	0.13642027934367984	0.812351201764981	0.016442703162534957	0.879881362735267	0.36677955031913495	0.972862399768415
CRYBG3	0.13774918731535682	0.8678257627565513	0.5564263672711571	0.6362351257904908	0.016518296385421884	-0.5840919284748906	0.24365002525684232	0.972862399768415
LMBR1	0.9477943467709428	0.9458420888965691	0.07958400622453364	0.9847665956030819	0.016526031405008204	0.3641769865194873	0.1519248548528955	0.972862399768415
IER5	0.9660665387067262	0.7240364922930942	0.26545613496641596	0.5676343421650352	0.01654413113891389	0.31070792302287903	0.12964069077225035	0.972862399768415
FNBP1	0.05822904575025971	0.8017255914458932	0.12358747617514539	0.8200144794574971	0.016583642557040437	-0.5051201767005324	0.21083474171976876	0.972862399768415
HDGFL3	0.1742846402114716	0.6301565306170172	0.21619531000650882	0.787810531398982	0.016611264758200895	-0.3173373392347723	0.13248882410202809	0.972862399768415
ICAM2	0.4457915697386774	0.7404263198677907	0.13566325484033814	0.8796776575126948	0.016706582396899546	-0.28703354380406354	0.11994202849503809	0.972862399768415
FAM169A	0.7205188855457715	0.7841495280701302	0.11686867671194809	0.999723246709436	0.016796922480046494	0.5519399111064529	0.23082873632068004	0.972862399768415
AIP	0.5834827791426203	0.673628668714161	0.3141240160592509	0.8348847596205213	0.01683851528866782	0.2435566170874432	0.10189737065295686	0.972862399768415
NTN1	0.9615961427807735	0.5362272296151276	0.10368081426710377	0.9769013341156819	0.01686984313281502	0.22900242120076064	0.09583566914529422	0.972862399768415
WTIP	0.9574105200122781	0.9668382710889997	0.1593430353139359	0.9969282609317094	0.01689293317185312	0.30426798164560337	0.12736048109806533	0.972862399768415
B4GALT2	0.10695610657263382	0.9116316176925746	0.1597469769204758	0.8741708156130717	0.01689484255189051	-0.331566697355936	0.1387895888342532	0.972862399768415
SLC2A10	0.1419044635295577	0.8903859637945961	0.19120860941007323	0.9274812499958814	0.016959045921323794	-0.25995055141607615	0.1088755064478913	0.972862399768415
LIPJ	0.11406064547461829	0.8991694319273833	0.1274196761777033	0.9652369808933903	0.01712828783674327	-0.22886723527064454	0.09600368076656308	0.972862399768415
SLC30A5	0.07270455033927659	0.7514023829386977	0.11963878884955254	0.962782280501286	0.017170652502963894	-0.3259143785033196	0.13676452282143522	0.972862399768415
RNASEH2B-AS1	0.1979450835381409	0.8890342501184642	0.2008465978686409	0.9925829914093044	0.017250760511736865	-0.160056958921998	0.06721356988440967	0.972862399768415
CHD1L	0.5966934621062003	0.9672641643191919	0.13625991697726564	0.6835258692126619	0.017290583250480607	0.5449924406039546	0.22894323841620018	0.972862399768415
ORC3	0.10891449777391826	0.8639237006329252	0.27255186385160446	0.8876427519505414	0.0174020301511915	-0.29237306043646893	0.12294388931119377	0.972862399768415
PPP3R1	0.2225641417785903	0.7723373694620161	0.432476257542997	0.930791405898702	0.017406776120205896	-0.303612565302085	0.12767553852557395	0.972862399768415
CLN8	0.9897503402165049	0.5479551596238668	0.14669686861263256	0.9860743410509187	0.01742549908404444	0.22677528250672865	0.09537972828885079	0.972862399768415
